id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
9297,Monster House,2006-07-21,75000000,140175006,Released,The house is . . . alive!,91,1.2313E+01,en,http://www.sonypictures.com/movies/monsterhouse,false,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",English,United States of America,"ImageMovers,Amblin Entertainment","Animation,Comedy,Family,Fantasy"
9397,Evolution,2001-06-08,80000000,98376292,Released,Coming to wipe that silly smile off your planet.,101,1.1523E+01,en,,false,"A comedy that follows the chaos that ensues when a meteor hits the Earth carrying alien life forms that give new meaning to the term ""survival of the fittest."" David Duchovny, Orlando Jones, Seann William Scott, and Julianne Moore are the only people standing between the aliens and world domination... which could be bad news for the Earth.",English,United States of America,"Columbia Pictures,DreamWorks Pictures,The Montecito Picture Company","Comedy,Science Fiction"
22803,Law Abiding Citizen,2009-10-15,53000000,126690726,Released,The System Must Pay.,109,1.2781E+01,en,,false,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,English,United States of America,"The Film Department,Evil Twins,Warp Films,G-BASE","Drama,Crime,Thriller"
9488,Spy Kids 2: The Island of Lost Dreams,2002-08-07,38000000,119723358,Released,Little Spies. Big Attitudes.,100,1.2286E+01,en,,false,"Exploring the further adventures of Carmen and Juni Cortez, who have now joined the family spy business as Level 2 OSS agents. Their new mission is to save the world from a mad scientist living on a volcanic island populated by an imaginative menagerie of creatures. On this bizarre island, none of the Cortez's gadgets work and they must rely on their wits--and each other--to survive and save the day.",English,United States of America,Dimension Films,"Action,Adventure,Family,Comedy"
308266,War Dogs,2016-08-17,40000000,86234523,Released,An American dream,114,1.5375E+01,en,http://www.wardogsthemovie.com/,false,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.","shqip,العربية,English,Română",United States of America,"The Mark Gordon Company,Green Hat Films,Joint Effort,Warner Bros. Pictures","Comedy,Crime,Drama"
18710,Capone,1975-04-16,970000,2000000,Released,The Man Who Made the Twenties Roar,101,5.729E+00,en,,false,The story of the rise and fall of the infamous Chicago gangster Al Capone and the control he exhibited over the city during the prohibition years.,"Italiano,English",United States of America,Santa Fe Productions (I),"Crime,Drama"
345922,Fist Fight,2017-02-16,22000000,41087017,Released,After school. Parking lot. It's on.,91,1.522E+01,en,http://fistfightmovie.com/,false,"When one school teacher gets the other fired, he is challenged to an after-school fight.",English,United States of America,"Wrigley Pictures,New Line Cinema,Van Brand,21 Laps Entertainment,Village Roadshow Pictures",Comedy
11968,Into the Blue,2005-09-30,50000000,44434439,Released,Treasure has its price.,110,1.22E+01,en,,false,"When they take some friends on an extreme sport adventure, the last thing Jared and Sam expect to see below the shark-infested waters is a legendary pirate ship rumored to contain millions of dollars in gold. But their good fortune is short-lived, as a ruthless gang of criminals gets word of what they have uncovered.",English,United States of America,"Mandalay Pictures,Metro-Goldwyn-Mayer,Columbia Pictures","Action,Thriller,Adventure,Crime"
72277,The Last Wave,1977-01-01,810000,1258000,Released,Hasn't the weather been strange...could it be a warning?,106,5.069E+00,en,,false,"Australian lawyer David Burton agrees with reluctance to defend a group of aborigines charged with murdering one of their own. He suspects the victim was targeted for violating a tribal taboo, but the defendants deny any tribal association. Burton, plagued by apocalyptic visions of water, slowly realizes danger may come from his own involvement with the aborigines and their prophecies.","English,Italiano",Australia,Australian Film Commission,Thriller
35019,Nanny McPhee and the Big Bang,2010-03-26,25000000,123276807,Released,You'll Believe That Pigs Can Fly!,109,1.3267E+01,en,http://www.nannymcphee.co.uk/,false,"Nanny McPhee appears at the door of a harried young mother, Mrs. Isabel Green, who is trying to run the family farm while her husband is away at war. But once she’s arrived, Nanny McPhee discovers that the children are fighting a war of their own against two spoiled city cousins who have just moved in. Relying on everything from a flying motorcycle and a statue that comes to life to a tree-climbing piglet and a baby elephant, Nanny uses her magic to teach her mischievous charges five new lessons.",English,"United States of America,United Kingdom,France","Three Strange Angels,Relativity Media,Working Title Films,StudioCanal","Comedy,Fantasy,Family"
80585,Rock of Ages,2012-06-13,75000000,59418613,Released,Nothin' but a good time.,123,1.3349E+01,en,http://www.warnerbros.com/rock-ages,false,"A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",English,United States of America,"Offspring Entertainment,New Line Cinema,Corner Store Entertainment,Material Pictures","Comedy,Drama,Music,Romance"
18009,Leprechaun 2,1994-04-07,2000000,2260622,Released,This time... luck has nothing to do with it.,85,1.0077E+01,en,,false,"A thousand years ago, the Leprechaun left a bloody trail when he ripped through the countryside in search of his stolen gold. Now he's back in the big city using all of his deadly tricks to snare the girl of his nightmares. His bloody quest becomes more deadly when her boyfriend steals one of the Leprechaun's gold coins. The town soon discovers two dead bodies and a trail of gold dust leads them to the Leprechaun's lair.",English,United States of America,Planet Productions,"Comedy,Horror"
9759,Cellular,2004-09-06,25000000,56422687,Released,If the signal dies so does she,94,1.225E+01,en,http://www.cellularthemovie.com/,false,A young man receives an emergency phone call on his cell phone from an older woman. She claims to have been kidnapped – and the kidnappers have targeted her husband and child next.,English,"Germany,United States of America",New Line Cinema,Thriller
52451,The Three Musketeers,2011-08-31,75000000,132274484,Released,Every legend has a new beginning.,110,1.3163E+01,en,http://www.threemusketeers-movie.com/,false,The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,English,"United States of America,Germany,France,United Kingdom","Studio Babelsberg,Constantin Film,Impact Pictures,Nouvelles Éditions de Films (NEF),New Legacy","Adventure,Action,Thriller"
10358,Zack and Miri Make a Porno,2008-09-18,24000000,42105111,Released,What would you do to get out of debt?,102,1.2914E+01,en,http://www.zackandmiri.com,false,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",English,United States of America,"Blue Askew,View Askew Productions,The Weinstein Company",Comedy
4959,The International,2009-02-03,50000000,60161391,Released,Is your money making a killing?,118,1.2752E+01,en,https://www.sonypictures.com/movies/theinternational,false,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.","English,Deutsch,Italiano,Pусский,Français","Germany,United Kingdom,United States of America","Studio Babelsberg,Atlas Entertainment,Mosaic Media Group,X Filme Creative Pool,Columbia Pictures",Thriller
9889,Shallow Hal,2001-11-01,40000000,141069860,Released,Are You A Shallow Guy?,114,1.1508E+01,en,,false,"A shallow man falls in love with a 300 pound woman because of her ""inner beauty"".",English,United States of America,20th Century Fox,"Comedy,Romance"
27563,Flamingo Road,1949-04-30,1528000,2896000,Released,A wrong girl for the right side of the tracks.,94,3.661E+00,en,,false,A stranded carnival dancer takes on a corrupt political boss when she marries into small-town society.,English,United States of America,Warner Bros. Pictures,"Drama,Romance"
454992,The Spy Who Dumped Me,2018-08-02,40000000,33562069,Released,They got this,117,1.7126E+01,en,https://www.thespywhodumpedme.movie/,false,"Audrey and Morgan, two thirty-year-old best friends in Los Angeles, are thrust unexpectedly into an international conspiracy when Audrey’s ex-boyfriend shows up at their apartment with a team of deadly assassins on his trail.","English,Français,Deutsch,Lietuvių,Pусский","Canada,United States of America","Imagine Entertainment,Lionsgate,Bron Studios","Action,Comedy"
2064,While You Were Sleeping,1995-04-21,17000000,182057016,Released,A story about love at second sight.,103,1.0872E+01,en,,false,"A transit worker pulls commuter Peter off railway tracks after he's mugged, but—while he's in a coma—his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",English,United States of America,"Caravan Pictures,Hollywood Pictures","Comedy,Romance"
