id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
38317,Zookeeper,2011-07-06,80000000,169852759,Released,Welcome to his jungle.,102,1.1113E+01,en,http://www.zookeeper-movie.com/,false,"Kindhearted Griffin Keyes is one of the best-loved caretakers at the Franklin Park Zoo, but since he is more comfortable with the animals than with females of his own species, his love life is lacking. When Griffin decides that the only way to get a girlfriend is to find a more-glamorous career, the animals panic. To keep him from leaving, they reveal their secret ability to talk and offer to teach him the rules of courtship, animal-style.",English,United States of America,"Happy Madison Productions,Broken Road Productions,Zookeeper Productions,Hey Eddie","Comedy,Romance,Family"
300693,Truth,2015-10-16,9600000,2541554,Released,,121,1.1715E+01,en,http://sonyclassics.com/truth,false,"As a renowned producer and close associate of Dan Rather, Mary Mapes believes she’s broken the biggest story of the 2004 election: revelations of a sitting U.S. President’s military service. But when allegations come pouring in, sources change their stories, document authenticity is questioned, and the casualties begin to mount.",English,"United States of America,Australia","Mythology Entertainment,Dirty Films",Drama
1996,Lara Croft: Tomb Raider - The Cradle of Life,2003-07-21,95000000,160099222,Released,Adventuress Lara Croft goes on a quest to save the mythical Pandora's Box,117,9.885E+00,en,,false,"Lara Croft ventures to an underwater temple in search of the mythological Pandora's Box but, after securing it, it is promptly stolen by the villainous leader of a Chinese crime syndicate. Lara must recover the box before the syndicate's evil mastermind uses it to construct a weapon of catastrophic capabilities.","English,普通话","United States of America,Germany,Japan,United Kingdom","Paramount,Mutual Film Company,BBC,Lawrence Gordon Productions,Eidos Interactive,Toho-Towa,October Pictures","Action,Adventure,Fantasy,Thriller"
18357,The Country Bears,2002-07-26,35000000,18012097,Released,It's A Bear Getting The Family Together!,88,9.591E+00,en,http://movies.disney.com/the-country-bears,false,"For Beary Barrington, The Country Bears' young #1 fan, fitting in with his all-too-human family is proving im-paws-ible. When he runs away to find Country Bear Hall and his heroes, he discovers the venue that made them famous is near foreclosure. Beary hightails it over the river and through the woods to get the Bears in the Band back together for an all-out reunion concert to save Country Bear Hall.",English,United States of America,Walt Disney Pictures,"Adventure,Comedy,Family"
10070,Feast,2005-10-14,3200000,658573,Released,They're Hungry. You're Dinner.,95,1.0238E+01,en,http://www.feast-movie.com/,false,Patrons locked inside of a bar are forced to fight monsters.,English,United States of America,"Maloof Motion Pictures,Neo Art & Logic,Dimension Films,LivePlanet,Five Course Films","Action,Comedy,Horror,Thriller"
14756,Ip Man,2008-12-12,11715578,21888598,Released,The celebrated Kung Fu master of Bruce Lee.,108,1.1029E+01,cn,http://www.ipman-movie.com/,false,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.","普通话,日本語,广州话 / 廣州話",Hong Kong,Mandarin Films Distribution Co.,"Drama,Action,History"
11358,Walking Tall,2004-04-02,56000000,57223890,Released,One man will stand up for what's right.,86,1.0053E+01,en,,false,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",English,United States of America,"Hyde Park Entertainment,Mandeville Films,Burke/Samples/Foster Productions,WWE Studios,Cub Eight Productions,Metro-Goldwyn-Mayer","Adventure,Drama,Action,Thriller"
323676,The Boss,2016-04-07,29000000,78636257,Released,Watch your assets,91,1.2369E+01,en,http://www.thebossfilm.com/,false,"A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",English,United States of America,"Universal Pictures,On the Day",Comedy
157544,The Vatican Tapes,2015-07-24,13000000,1784763,Released,"For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls.",91,1.1711E+01,en,,false,"In a highly secured vault deep within the walls of Vatican City, the Catholic Church holds thousands of old films and video footage documenting exorcisms/supposed exorcisms and other unexplained religious phenomena they feel the world is not ready to see. This is the first tape - Case 83-G - stolen from these archives and exposed to the public by an anonymous source.","English,Deutsch",United States of America,"Lionsgate,Lakeshore Entertainment,H2F Entertainment,Pantelion Films","Thriller,Horror"
10426,Friday After Next,2002-11-22,20000000,33526835,Released,The party's back in the 'hood!,85,9.58E+00,en,,false,Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track him down.,"Français,English,Español,Português",United States of America,New Line Cinema,Comedy
232672,Blended,2014-05-21,40000000,123494610,Released,"Single Dad, No Clue. Single Mom, Flying Solo.",117,1.14E+01,en,,false,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attractions grows as their respective kids benefit from the burgeoning relationship.",English,United States of America,"Gulfstream Pictures,Happy Madison Productions,Karz Entertainment,Warner Bros. Pictures",Comedy
5289,Chaos,2005-01-17,20000000,10289,Released,When the system breaks down... someone is about to get rich.,106,1.0236E+01,en,,false,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices.",English,"Canada,United Kingdom,United States of America","Mobius International,Chaotic Productions,Current Entertainment,Rampage Entertainment,Pierce-Williams,Zero Gravity Management,Epsilon Motion Pictures,Möbius Entertainment","Drama,Action,Crime"
13249,Seraphim Falls,2006-09-13,18000000,1196307,Released,Never Turn Your Back on the Past,115,1.0727E+01,en,,false,"The Civil War has ended, but Colonel Morsman Carver is on one final mission – to kill Gideon, no matter what it takes. Launched by a gunshot and propelled by rage, the relentless pursuit takes the two men through frigid snow-capped mountains and arid deserts, far from the comforts and codes of civilisation, into the bloodiest recesses of their own souls.",English,United States of America,Icon Productions,"Action,Drama,Western"
21311,I Dreamed of Africa,2000-05-05,34000000,14400327,Released,Sometimes the adventure of a lifetime becomes life itself.,114,9.046E+00,en,,false,"Inspired by the true story of indomitable Kuki Gallmann, the film tells of a beautiful and inquisitive woman who had the courage to escape from her comfortable yet monotonous life in Italy to start anew in the African wilderness with her son, Emanuele, and her new husband, Paolo. Gallmann faces great danger there but eventually becomes a celebrated conservationist.",English,United States of America,Columbia Pictures,"Romance,Drama,Adventure"
9541,Jersey Girl,2004-03-25,35000000,36098382,Released,He wanted it all...but he got more than he bargained for.,102,1.0042E+01,en,,false,"Ollie Trinke is a young, suave music publicist who seems to have it all, with a new wife and a baby on the way. But life deals him a bum hand when he's suddenly faced with single fatherhood, a defunct career and having to move in with his father. To bounce back, it takes a new love and the courage instilled in him by his daughter.",English,United States of America,"Close Call Films,Miramax,View Askew Productions,Beverly Detroit","Comedy,Romance"
316023,Mike and Dave Need Wedding Dates,2016-06-15,33000000,77068246,Released,They needed hot dates. They got hot messes.,98,1.2339E+01,en,http://www.foxmovies.com/movies/mike-and-dave-need-wedding-dates,false,"Mike and Dave are young, adventurous, fun-loving brothers who tend to get out of control at family gatherings. When their sister Jeanie reveals her Hawaiian wedding plans, the rest of the Stangles insist that the brothers bring respectable dates. After placing an ad on Craigslist, the siblings decide to pick Tatiana and Alice, two charming and seemingly normal women. Once they arrive on the island, however, Mike and Dave realize that their companions are ready to get wild and party.",English,United States of America,"Chernin Entertainment,TSG Entertainment,20th Century Fox",Comedy
9776,Head of State,2003-03-28,35200000,37788228,Released,,95,9.878E+00,en,,false,"When a presidential candidate dies unexpectedly in the middle of the campaign, the Democratic party unexpectedly picks a Washington, D.C. alderman, Mays Gilliam (Rock) as his replacement .",English,United States of America,"3 Arts Entertainment,DreamWorks Pictures",Comedy
399366,Marrowbone,2017-10-27,8000000,11165901,Released,No one will ever separate us.,111,1.3005E+01,en,,false,A young man and his three younger siblings are plagued by a sinister presence in the sprawling manor in which they live.,English,Spain,"Mogambo,Lionsgate,Telecinco Cinema,Universal Pictures","Drama,Thriller,Mystery,Horror"
